"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2010,"80 to 84 years","Percentage of deaths",0,0,0.1,0,0,0,1.1,0,0,0,0,0.1,0,0,29.7,0.6,0.2,3.2,0.1,0,1.7,2.5,21.9,0.6,6.3,0.3,0.9,2.3,0,6.3,0.1,1.1,0.2,0,0.1,0.5,0.2,2.1,0,0.1,0,0,0,0,3,0.4,0,0,0,0.1,14.2
2010,"80 to 84 years","Age-specific mortality rate per 100,000 population",0,0,3.5,0,0,0,74.4,0,0,0,0,3.9,1.8,0,2024.3,43.2,11.2,217.2,4.6,0.7,118.3,173,1492.6,37.9,432,18.2,60.7,153.4,1.4,428.5,8.1,73.3,15.4,2.1,9.1,35.8,12.3,141.4,3.2,7.4,0,0,0,3.2,203.9,24.6,1.4,0,0,3.9,966.9
2010,"80 to 84 years","Rank of leading causes of death",36,36,28,36,36,36,11,36,36,36,36,26,32,36,1,14,21,5,25,35,10,7,2,15,3,18,13,8,33,4,23,12,19,31,22,16,20,9,29,24,0,0,36,29,6,17,33,36,36,26,0
2010,"85 and over","Number of deaths",1,0,7,0,0,0,335,1,0,0,0,7,0,0,5773,199,80,869,38,1,423,1028,7531,244,1915,128,236,1109,8,1807,28,507,43,2,43,76,60,720,13,55,0,0,0,12,1125,51,4,0,1,21,5068
2010,"85 and over","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,19.5,0.7,0.3,2.9,0.1,0,1.4,3.5,25.5,0.8,6.5,0.4,0.8,3.8,0,6.1,0.1,1.7,0.1,0,0.1,0.3,0.2,2.4,0,0.2,0,0,0,0,3.8,0.2,0,0,0,0.1,17.1
2010,"85 and over","Age-specific mortality rate per 100,000 population",0.5,0,3.3,0,0,0,157.8,0.5,0,0,0,3.3,0,0,2718.7,93.7,37.7,409.2,17.9,0.5,199.2,484.1,3546.7,114.9,901.9,60.3,111.1,522.3,3.8,851,13.2,238.8,20.3,0.9,20.3,35.8,28.3,339.1,6.1,25.9,0,0,0,5.7,529.8,24,1.9,0,0.5,9.9,2386.7
2010,"85 and over","Rank of leading causes of death",34,38,30,38,38,38,12,34,38,38,38,30,38,38,2,15,17,8,24,34,11,7,1,13,3,16,14,6,29,4,25,10,22,33,22,18,19,9,27,20,0,0,38,28,5,21,32,38,34,26,0
2010,"85 to 89 years","Number of deaths",0,0,5,0,0,0,199,0,0,0,0,4,0,0,3947,130,38,550,14,0,277,569,4155,135,1095,59,155,532,2,1064,20,252,25,2,25,60,27,400,7,32,0,0,0,8,616,37,2,0,1,14,2767
2010,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,22.9,0.8,0.2,3.2,0.1,0,1.6,3.3,24.1,0.8,6.4,0.3,0.9,3.1,0,6.2,0.1,1.5,0.1,0,0.1,0.3,0.2,2.3,0,0.2,0,0,0,0,3.6,0.2,0,0,0,0.1,16.1
2010,"85 to 89 years","Age-specific mortality rate per 100,000 population",0,0,3.3,0,0,0,130.8,0,0,0,0,2.6,0,0,2595.2,85.5,25,361.6,9.2,0,182.1,374.1,2731.9,88.8,720,38.8,101.9,349.8,1.3,699.6,13.2,165.7,16.4,1.3,16.4,39.5,17.8,263,4.6,21,0,0,0,5.3,405,24.3,1.3,0,0.7,9.2,1819.3
2010,"85 to 89 years","Rank of leading causes of death",35,35,29,35,35,35,12,35,35,35,35,30,35,35,2,15,18,7,25,35,10,6,1,14,3,17,13,8,31,4,24,11,22,31,22,16,21,9,28,20,0,0,35,27,5,19,31,35,34,25,0
2010,"90 years and over","Number of deaths",1,0,2,0,0,0,136,1,0,0,0,3,0,0,1826,69,42,319,24,1,146,459,3376,109,820,69,81,577,6,743,8,255,18,0,18,16,33,320,6,23,0,0,0,4,509,14,2,0,0,7,2301
2010,"90 years and over","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,14.8,0.6,0.3,2.6,0.2,0,1.2,3.7,27.3,0.9,6.6,0.6,0.7,4.7,0,6,0.1,2.1,0.1,0,0.1,0.1,0.3,2.6,0,0.2,0,0,0,0,4.1,0.1,0,0,0,0.1,18.6
2010,"90 years and over","Age-specific mortality rate per 100,000 population",1.7,0,3.3,0,0,0,225.7,1.7,0,0,0,5,0,0,3030.7,114.5,69.7,529.5,39.8,1.7,242.3,761.8,5603.3,180.9,1361,114.5,134.4,957.7,10,1233.2,13.3,423.2,29.9,0,29.9,26.6,54.8,531.1,10,38.2,0,0,0,6.6,844.8,23.2,3.3,0,0,11.6,3819.1
2010,"90 years and over","Rank of leading causes of death",33,36,31,36,36,36,12,33,36,36,36,30,36,36,2,15,17,9,19,33,11,7,1,13,3,15,14,5,27,4,25,10,21,36,21,23,18,8,27,20,0,0,36,29,6,24,31,36,36,26,0
2011,"All ages","Number of deaths",3,0,49,2,0,5,1133,4,0,0,0,318,231,1,38142,731,217,3871,93,27,1168,1979,25236,628,5527,327,932,2637,13,5602,95,1059,206,28,148,1843,171,1648,44,117,0,0,622,483,6433,2910,380,23,0,81,17084
2011,"All ages","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0.3,0.2,0,31.2,0.6,0.2,3.2,0.1,0,1,1.6,20.6,0.5,4.5,0.3,0.8,2.2,0,4.6,0.1,0.9,0.2,0,0.1,1.5,0.1,1.3,0,0.1,0,0,0.5,0.4,5.3,2.4,0.3,0,0,0.1,14
2011,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0,6.6,0,0,0,0,1.9,1.4,0,223,4.3,1.3,22.6,0.5,0.2,6.8,11.6,147.5,3.7,32.3,1.9,5.4,15.4,0.1,32.7,0.6,6.2,1.2,0.2,0.9,10.8,1,9.6,0.3,0.7,0,0,3.6,2.8,37.6,17,2.2,0.1,0,0.5,99.9
2011,"All ages","Rank of leading causes of death",40,43,32,41,43,38,13,39,43,43,43,22,23,42,1,16,24,6,30,35,12,9,2,17,5,21,15,8,37,4,29,14,25,34,27,10,26,11,33,28,0,0,18,19,3,7,20,36,43,31,0
2011,"1 to 14 years","Number of deaths",0,0,0,0,0,3,4,0,0,0,0,0,0,0,63,3,2,1,0,1,0,0,7,0,6,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,33,112,15,14,0,0,0,108
2011,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.8,1,0,0,0,0,0,0,0,16.5,0.8,0.5,0.3,0,0.3,0,0,1.8,0,1.6,0,0,1.8,0,0.5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,8.6,29.3,3.9,3.7,0,0,0,28.3
2011,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,2.3,0.1,0.1,0,0,0,0,0,0.3,0,0.2,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4.1,0.6,0.5,0,0,0,4
2011,"1 to 14 years","Rank of leading causes of death",17,17,17,17,17,10,9,17,17,17,17,17,17,17,2,10,12,14,17,14,17,17,6,17,8,17,17,6,17,12,17,17,17,17,14,17,17,17,17,17,0,0,17,3,1,4,5,17,17,17,0
2011,"1 to 4 years","Number of deaths",0,0,0,0,0,1,2,0,0,0,0,0,0,0,16,1,0,0,0,1,0,0,3,0,4,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,38,0,7,0,0,0,58
2011,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,10.3,0.6,0,0,0,0.6,0,0,1.9,0,2.6,0,0,3.9,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,10.3,24.5,0,4.5,0,0,0,37.4
2011,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,2,0.1,0,0,0,0.1,0,0,0.4,0,0.5,0,0,0.8,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,2,4.8,0,0.9,0,0,0,7.4
2011,"1 to 4 years","Rank of leading causes of death",14,14,14,14,14,9,8,14,14,14,14,14,14,14,2,9,14,14,14,9,14,14,7,14,6,14,14,5,14,9,14,14,14,14,9,14,14,14,14,14,0,0,14,2,1,14,4,14,14,14,0
2011,"5 to 9 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,1,4,0,0,0,20
2011,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,2.2,2.2,0,0,0,0,0,2.2,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,29.3,1.1,4.3,0,0,0,21.7
2011,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.2,0.2,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.9,0.1,0.4,0,0,0,2.1
2011,"5 to 9 years","Rank of leading causes of death",10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,5,5,10,10,10,10,10,5,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,3,1,8,4,10,10,10,0
2011,"10 to 14 years","Number of deaths",0,0,0,0,0,2,2,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,14,3,0,0,0,30
2011,"10 to 14 years","Percentage of deaths",0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,15.6,0,0,0.7,0,0,0,0,1.5,0,1.5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,34.8,10.4,2.2,0,0,0,22.2
2011,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,2.2,0,0,0.1,0,0,0,0,0.2,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,1.4,0.3,0,0,0,3.1
2011,"10 to 14 years","Rank of leading causes of death",12,12,12,12,12,6,6,12,12,12,12,12,12,12,2,12,12,10,12,12,12,12,6,12,6,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,0,0,12,4,1,3,5,12,12,12,0
2011,"15 to 24","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,2,5,6,0,1,0,0,32,0,6,0,2,11,0,5,0,3,0,0,0,1,1,1,0,0,0,0,0,22,622,377,109,4,0,2,167
2011,"15 to 24","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,6.3,0.1,0.3,0.4,0,0.1,0,0,2.2,0,0.4,0,0.1,0.7,0,0.3,0,0.2,0,0,0,0.1,0.1,0.1,0,0,0,0,0,1.5,42.3,25.6,7.4,0.3,0,0.1,11.3
2011,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.1,0.2,0.3,0,0,0,0,1.4,0,0.3,0,0.1,0.5,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.9,26.4,16,4.6,0.2,0,0.1,7.1
2011,"15 to 24","Rank of leading causes of death",22,22,22,22,22,22,22,22,22,22,22,17,22,22,4,14,10,8,22,17,22,22,5,22,8,22,14,7,22,10,22,13,22,22,22,17,17,17,22,22,0,0,22,6,1,2,3,12,22,14,0
2011,"15 to 19 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,2,3,0,0,0,0,11,0,2,0,1,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,6,228,141,30,2,0,1,71
2011,"15 to 19 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0.2,0.4,0.5,0,0,0,0,2,0,0.4,0,0.2,0.5,0,0.4,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,1.1,41.7,25.8,5.5,0.4,0,0.2,13
2011,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.1,0.2,0.3,0,0,0,0,1,0,0.2,0,0.1,0.3,0,0.2,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.5,20.3,12.5,2.7,0.2,0,0.1,6.3
2011,"15 to 19 years","Rank of leading causes of death",18,18,18,18,18,18,18,18,18,18,18,18,18,18,3,13,9,7,18,18,18,18,5,18,9,18,13,7,18,9,18,13,18,18,18,18,18,13,18,18,0,0,18,6,1,2,4,9,18,13,0
2011,"20 to 24 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,1,3,3,0,1,0,0,21,0,4,0,1,8,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,16,394,236,79,2,0,1,96
2011,"20 to 24 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,5.5,0.1,0.3,0.3,0,0.1,0,0,2.3,0,0.4,0,0.1,0.9,0,0.3,0,0.2,0,0,0,0.1,0.1,0,0,0,0,0,0,1.7,42.6,25.5,8.5,0.2,0,0.1,10.4
2011,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,4.1,0.1,0.2,0.2,0,0.1,0,0,1.7,0,0.3,0,0.1,0.6,0,0.2,0,0.2,0,0,0,0.1,0.1,0,0,0,0,0,0,1.3,31.9,19.1,6.4,0.2,0,0.1,7.8
2011,"20 to 24 years","Rank of leading causes of death",21,21,21,21,21,21,21,21,21,21,21,14,21,21,4,14,9,9,21,14,21,21,5,21,8,21,14,7,21,9,21,12,21,21,21,14,14,21,21,21,0,0,21,6,1,2,3,12,21,14,0
2011,"25 to 34 years","Number of deaths",0,0,4,0,0,0,5,0,0,0,0,2,8,0,168,4,4,22,0,2,0,0,86,4,9,0,6,14,0,7,0,2,2,1,1,15,1,7,0,0,0,0,0,30,629,433,78,5,0,1,278
2011,"25 to 34 years","Percentage of deaths",0,0,0.2,0,0,0,0.3,0,0,0,0,0.1,0.4,0,9.2,0.2,0.2,1.2,0,0.1,0,0,4.7,0.2,0.5,0,0.3,0.8,0,0.4,0,0.1,0.1,0.1,0.1,0.8,0.1,0.4,0,0,0,0,0,1.6,34.4,23.7,4.3,0.3,0,0.1,15.2
2011,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,0.2,0,0,0,0,0.1,0.3,0,7,0.2,0.2,0.9,0,0.1,0,0,3.6,0.2,0.4,0,0.2,0.6,0,0.3,0,0.1,0.1,0,0,0.6,0,0.3,0,0,0,0,0,1.2,26.2,18,3.2,0.2,0,0,11.6
2011,"25 to 34 years","Rank of leading causes of death",29,29,17,29,29,29,15,29,29,29,29,21,11,29,3,17,17,7,29,21,29,29,4,17,10,29,14,9,29,12,29,21,21,25,25,8,25,12,29,29,0,0,29,6,1,2,5,15,29,25,0
2011,"25 to 29 years","Number of deaths",0,0,2,0,0,0,4,0,0,0,0,1,5,0,64,3,1,9,0,1,0,0,37,2,5,0,3,7,0,3,0,1,1,1,0,3,0,2,0,0,0,0,0,17,317,203,51,2,0,0,139
2011,"25 to 29 years","Percentage of deaths",0,0,0.2,0,0,0,0.5,0,0,0,0,0.1,0.6,0,7.2,0.3,0.1,1,0,0.1,0,0,4.2,0.2,0.6,0,0.3,0.8,0,0.3,0,0.1,0.1,0.1,0,0.3,0,0.2,0,0,0,0,0,1.9,35.9,23,5.8,0.2,0,0,15.7
2011,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,0.3,0,0,0,0,0.1,0.4,0,5.2,0.2,0.1,0.7,0,0.1,0,0,3,0.2,0.4,0,0.2,0.6,0,0.2,0,0.1,0.1,0.1,0,0.2,0,0.2,0,0,0,0,0,1.4,25.8,16.5,4.1,0.2,0,0,11.3
2011,"25 to 29 years","Rank of leading causes of death",26,26,16,26,26,26,11,26,26,26,26,20,9,26,3,12,20,7,26,20,26,26,5,16,9,26,12,8,26,12,26,20,20,20,26,12,26,16,26,26,0,0,26,6,1,2,4,16,26,26,0
2011,"30 to 34 years","Number of deaths",0,0,2,0,0,0,1,0,0,0,0,1,3,0,104,1,3,13,0,1,0,0,49,2,4,0,3,7,0,4,0,1,1,0,1,12,1,5,0,0,0,0,0,13,312,230,27,3,0,1,139
2011,"30 to 34 years","Percentage of deaths",0,0,0.2,0,0,0,0.1,0,0,0,0,0.1,0.3,0,11,0.1,0.3,1.4,0,0.1,0,0,5.2,0.2,0.4,0,0.3,0.7,0,0.4,0,0.1,0.1,0,0.1,1.3,0.1,0.5,0,0,0,0,0,1.4,33.1,24.4,2.9,0.3,0,0.1,14.7
2011,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,0.1,0,0,0,0,0.1,0.3,0,8.9,0.1,0.3,1.1,0,0.1,0,0,4.2,0.2,0.3,0,0.3,0.6,0,0.3,0,0.1,0.1,0,0.1,1,0.1,0.4,0,0,0,0,0,1.1,26.6,19.6,2.3,0.3,0,0.1,11.8
2011,"30 to 34 years","Rank of leading causes of death",28,28,17,28,28,28,19,28,28,28,28,19,13,28,3,19,13,6,28,19,28,28,4,17,11,28,13,9,28,11,28,19,19,28,19,8,19,10,28,28,0,0,28,6,1,2,5,13,28,19,0
2011,"35 to 44 years","Number of deaths",0,0,2,0,0,0,21,0,0,0,0,15,50,1,516,11,3,57,0,0,0,0,378,10,48,1,26,28,0,14,1,10,5,0,0,81,0,8,1,0,0,0,0,23,635,512,61,6,0,0,452
2011,"35 to 44 years","Percentage of deaths",0,0,0.1,0,0,0,0.7,0,0,0,0,0.5,1.7,0,17.3,0.4,0.1,1.9,0,0,0,0,12.7,0.3,1.6,0,0.9,0.9,0,0.5,0,0.3,0.2,0,0,2.7,0,0.3,0,0,0,0,0,0.8,21.3,17.2,2,0.2,0,0,15.2
2011,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.9,0,0,0,0,0.6,2.1,0,21.9,0.5,0.1,2.4,0,0,0,0,16.1,0.4,2,0,1.1,1.2,0,0.6,0,0.4,0.2,0,0,3.4,0,0.3,0,0,0,0,0,1,27,21.8,2.6,0.3,0,0,19.2
2011,"35 to 44 years","Rank of leading causes of death",28,28,23,28,28,28,13,28,28,28,28,14,8,24,2,16,22,7,28,28,28,28,4,17,9,24,11,10,28,15,24,17,21,28,28,5,28,19,24,28,0,0,28,12,1,3,6,20,28,28,0
2011,"35 to 39 years","Number of deaths",0,0,1,0,0,0,10,0,0,0,0,5,18,0,174,2,2,20,0,0,0,0,118,3,12,0,5,9,0,3,0,3,4,0,0,27,0,5,1,0,0,0,0,10,273,234,26,4,0,0,173
2011,"35 to 39 years","Percentage of deaths",0,0,0.1,0,0,0,0.9,0,0,0,0,0.4,1.6,0,15.2,0.2,0.2,1.8,0,0,0,0,10.3,0.3,1.1,0,0.4,0.8,0,0.3,0,0.3,0.4,0,0,2.4,0,0.4,0.1,0,0,0,0,0.9,23.9,20.5,2.3,0.4,0,0,15.1
2011,"35 to 39 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.9,0,0,0,0,0.4,1.6,0,15.2,0.2,0.2,1.7,0,0,0,0,10.3,0.3,1,0,0.4,0.8,0,0.3,0,0.3,0.3,0,0,2.4,0,0.4,0.1,0,0,0,0,0.9,23.8,20.4,2.3,0.3,0,0,15.1
2011,"35 to 39 years","Rank of leading causes of death",25,25,23,25,25,25,10,25,25,25,25,13,8,25,3,21,21,7,25,25,25,25,4,18,9,25,13,12,25,18,25,18,16,25,25,5,25,13,23,25,0,0,25,10,1,2,6,16,25,25,0
2011,"40 to 44 years","Number of deaths",0,0,1,0,0,0,11,0,0,0,0,10,32,1,342,9,1,37,0,0,0,0,260,7,36,1,21,19,0,11,1,7,1,0,0,54,0,3,0,0,0,0,0,13,362,278,35,2,0,0,279
2011,"40 to 44 years","Percentage of deaths",0,0,0.1,0,0,0,0.6,0,0,0,0,0.5,1.7,0.1,18.6,0.5,0.1,2,0,0,0,0,14.2,0.4,2,0.1,1.1,1,0,0.6,0.1,0.4,0.1,0,0,2.9,0,0.2,0,0,0,0,0,0.7,19.7,15.2,1.9,0.1,0,0,15.2
2011,"40 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.9,0,0,0,0,0.8,2.7,0.1,28.4,0.7,0.1,3.1,0,0,0,0,21.6,0.6,3,0.1,1.7,1.6,0,0.9,0.1,0.6,0.1,0,0,4.5,0,0.2,0,0,0,0,0,1.1,30,23.1,2.9,0.2,0,0,23.2
2011,"40 to 44 years","Rank of leading causes of death",27,27,21,27,27,27,13,27,27,27,27,15,9,21,2,16,21,6,27,27,27,27,4,17,7,21,10,11,27,13,21,17,21,27,27,5,27,19,27,27,0,0,27,12,1,3,8,20,27,27,0
2011,"45 to 54 years","Number of deaths",1,0,1,0,0,1,42,0,0,0,0,91,92,0,2426,26,3,228,6,8,3,3,1503,22,196,19,35,86,0,92,2,22,23,6,4,371,8,34,1,0,0,0,1,45,864,667,49,6,0,9,1117
2011,"45 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,1.1,1.1,0,29.9,0.3,0,2.8,0.1,0.1,0,0,18.5,0.3,2.4,0.2,0.4,1.1,0,1.1,0,0.3,0.3,0.1,0,4.6,0.1,0.4,0,0,0,0,0,0.6,10.6,8.2,0.6,0.1,0,0.1,13.8
2011,"45 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,1.5,0,0,0,0,3.3,3.4,0,89.3,1,0.1,8.4,0.2,0.3,0.1,0.1,55.3,0.8,7.2,0.7,1.3,3.2,0,3.4,0.1,0.8,0.8,0.2,0.1,13.7,0.3,1.3,0,0,0,0,0,1.7,31.8,24.5,1.8,0.2,0,0.3,41.1
2011,"45 to 54 years","Rank of leading causes of death",33,38,33,38,38,33,14,38,38,38,38,10,8,38,1,17,29,6,25,23,29,29,2,19,7,21,15,11,38,8,32,19,18,25,28,5,23,16,33,38,0,0,33,13,3,4,12,25,38,22,0
2011,"45 to 49 years","Number of deaths",0,0,0,0,0,0,14,0,0,0,0,29,50,0,815,5,0,73,3,4,2,1,552,10,84,3,16,36,0,25,0,6,6,1,0,114,1,11,1,0,0,0,1,25,435,330,32,4,0,2,460
2011,"45 to 49 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0.9,1.6,0,25.9,0.2,0,2.3,0.1,0.1,0.1,0,17.5,0.3,2.7,0.1,0.5,1.1,0,0.8,0,0.2,0.2,0,0,3.6,0,0.3,0,0,0,0,0,0.8,13.8,10.5,1,0.1,0,0.1,14.6
2011,"45 to 49 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,1,0,0,0,0,2.1,3.6,0,58.9,0.4,0,5.3,0.2,0.3,0.1,0.1,39.9,0.7,6.1,0.2,1.2,2.6,0,1.8,0,0.4,0.4,0.1,0,8.2,0.1,0.8,0.1,0,0,0,0.1,1.8,31.4,23.8,2.3,0.3,0,0.1,33.2
2011,"45 to 49 years","Rank of leading causes of death",32,32,32,32,32,32,15,32,32,32,32,11,8,32,1,20,32,7,23,21,25,27,2,17,6,23,14,9,32,12,32,18,18,27,32,5,27,16,27,32,0,0,27,12,3,4,10,21,32,25,0
2011,"50 to 54 years","Number of deaths",1,0,1,0,0,1,28,0,0,0,0,62,42,0,1611,21,3,155,3,4,1,2,951,12,112,16,19,50,0,67,2,16,17,5,4,257,7,23,0,0,0,0,0,20,429,337,17,2,0,7,657
2011,"50 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,1.2,0.8,0,32.5,0.4,0.1,3.1,0.1,0.1,0,0,19.2,0.2,2.3,0.3,0.4,1,0,1.4,0,0.3,0.3,0.1,0.1,5.2,0.1,0.5,0,0,0,0,0,0.4,8.6,6.8,0.3,0,0,0.1,13.2
2011,"50 to 54 years","Age-specific mortality rate per 100,000 population",0.1,0,0.1,0,0,0.1,2.1,0,0,0,0,4.7,3.2,0,120.9,1.6,0.2,11.6,0.2,0.3,0.1,0.2,71.3,0.9,8.4,1.2,1.4,3.8,0,5,0.2,1.2,1.3,0.4,0.3,19.3,0.5,1.7,0,0,0,0,0,1.5,32.2,25.3,1.3,0.2,0,0.5,49.3
2011,"50 to 54 years","Rank of leading causes of death",32,36,32,36,36,32,12,36,36,36,36,9,11,36,1,14,27,6,27,25,32,29,2,21,7,19,16,10,36,8,29,19,17,24,25,5,22,13,36,36,0,0,36,15,3,4,17,29,36,22,0
2011,"55 to 64 years","Number of deaths",0,0,6,0,0,1,133,1,0,0,0,141,59,0,6760,64,7,540,5,5,24,19,3494,56,445,26,114,177,0,415,3,50,40,3,7,595,18,99,7,4,0,0,1,59,714,481,37,2,0,10,1764
2011,"55 to 64 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.9,0.4,0,41.3,0.4,0,3.3,0,0,0.1,0.1,21.3,0.3,2.7,0.2,0.7,1.1,0,2.5,0,0.3,0.2,0,0,3.6,0.1,0.6,0,0,0,0,0,0.4,4.4,2.9,0.2,0,0,0.1,10.8
2011,"55 to 64 years","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0,6.2,0,0,0,0,6.5,2.7,0,312.9,3,0.3,25,0.2,0.2,1.1,0.9,161.7,2.6,20.6,1.2,5.3,8.2,0,19.2,0.1,2.3,1.9,0.1,0.3,27.5,0.8,4.6,0.3,0.2,0,0,0,2.7,33.1,22.3,1.7,0.1,0,0.5,81.7
