"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2010,"75 to 84 years","Age-specific mortality rate per 100,000 population",0,0,1.7,0,0,0,44.3,0.1,0,0,0,4.5,1.1,0,1349.9,27.4,8.5,131.6,3.7,0.8,55.8,118,855.1,26.9,272.2,11.7,33.1,84.8,0.6,249.3,2.4,37.6,8,0.9,6.4,27.1,7.9,76.5,1.9,2,0.2,0,0,2,115.5,11.2,0.7,0,0,3.2,616
2010,"75 to 84 years","Rank of leading causes of death",38,38,30,38,38,38,11,37,38,38,38,23,31,38,1,14,19,5,24,33,10,6,2,16,3,17,13,8,35,4,26,12,20,32,22,15,21,9,29,27,36,38,38,27,7,18,34,38,38,25,0
2010,"75 to 79 years","Number of deaths",0,0,10,0,0,0,299,0,0,0,0,43,12,0,10819,209,60,918,25,7,351,599,5747,162,1696,72,229,508,4,1723,15,224,52,4,45,248,52,471,16,11,1,0,0,14,722,103,6,0,0,24,3917
2010,"75 to 79 years","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,36.8,0.7,0.2,3.1,0.1,0,1.2,2,19.5,0.6,5.8,0.2,0.8,1.7,0,5.9,0.1,0.8,0.2,0,0.2,0.8,0.2,1.6,0.1,0,0,0,0,0,2.5,0.4,0,0,0,0.1,13.3
2010,"75 to 79 years","Age-specific mortality rate per 100,000 population",0,0,1.1,0,0,0,32.7,0,0,0,0,4.7,1.3,0,1182.5,22.8,6.6,100.3,2.7,0.8,38.4,65.5,628.1,17.7,185.4,7.9,25,55.5,0.4,188.3,1.6,24.5,5.7,0.4,4.9,27.1,5.7,51.5,1.7,1.2,0.1,0,0,1.5,78.9,11.3,0.7,0,0,2.6,428.1
2010,"75 to 79 years","Rank of leading causes of death",37,37,31,37,37,37,11,37,37,37,37,23,29,37,1,15,19,5,24,32,10,7,2,16,4,18,13,8,34,3,27,14,20,34,22,12,20,9,26,30,36,37,37,28,6,17,33,37,37,25,0
2010,"80 to 84 years","Number of deaths",0,0,17,0,0,0,412,1,0,0,0,29,5,0,10844,231,77,1194,34,6,544,1295,7976,269,2672,116,302,853,5,2278,23,379,76,10,58,187,75,757,15,21,2,0,0,18,1131,76,6,0,0,27,5969
2010,"80 to 84 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0.1,0,0,28.5,0.6,0.2,3.1,0.1,0,1.4,3.4,21,0.7,7,0.3,0.8,2.2,0,6,0.1,1,0.2,0,0.2,0.5,0.2,2,0,0.1,0,0,0,0,3,0.2,0,0,0,0.1,15.7
2010,"80 to 84 years","Age-specific mortality rate per 100,000 population",0,0,2.5,0,0,0,59.7,0.1,0,0,0,4.2,0.7,0,1571.8,33.5,11.2,173.1,4.9,0.9,78.8,187.7,1156.1,39,387.3,16.8,43.8,123.6,0.7,330.2,3.3,54.9,11,1.4,8.4,27.1,10.9,109.7,2.2,3,0.3,0,0,2.6,163.9,11,0.9,0,0,3.9,865.2
2010,"80 to 84 years","Rank of leading causes of death",38,38,29,38,38,38,11,37,38,38,38,24,34,38,1,15,18,6,23,32,10,5,2,14,3,17,13,8,34,4,26,12,19,31,22,16,21,9,30,27,36,38,38,28,7,19,32,38,38,25,0
2010,"85 and over","Number of deaths",3,0,15,0,0,2,855,1,0,0,0,13,0,0,12838,490,242,2238,123,5,847,4190,20536,931,6444,448,465,2874,30,3846,30,1004,115,16,122,138,173,1826,65,55,5,0,0,25,3102,70,8,0,1,46,16752
2010,"85 and over","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,15.9,0.6,0.3,2.8,0.2,0,1,5.2,25.4,1.1,8,0.6,0.6,3.5,0,4.7,0,1.2,0.1,0,0.2,0.2,0.2,2.3,0.1,0.1,0,0,0,0,3.8,0.1,0,0,0,0.1,20.7
2010,"85 and over","Age-specific mortality rate per 100,000 population",0.5,0,2.3,0,0,0.3,131.5,0.2,0,0,0,2,0,0,1975,75.4,37.2,344.3,18.9,0.8,130.3,644.6,3159.3,143.2,991.4,68.9,71.5,442.1,4.6,591.7,4.6,154.5,17.7,2.5,18.8,21.2,26.6,280.9,10,8.5,0.8,0,0,3.8,477.2,10.8,1.2,0,0.2,7.1,2577.2
2010,"85 and over","Rank of leading causes of death",36,40,31,40,40,37,12,38,40,40,40,32,40,40,2,14,17,8,20,34,13,4,1,11,3,16,15,7,27,5,27,10,22,30,21,19,18,9,24,25,34,40,40,29,6,23,33,40,38,26,0
2010,"85 to 89 years","Number of deaths",1,0,12,0,0,1,461,0,0,0,0,9,0,0,8183,276,97,1290,46,3,514,1883,9606,389,3064,178,289,1157,9,2124,22,448,61,10,62,106,74,893,23,32,3,0,0,16,1410,51,5,0,1,24,7397
2010,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,20.3,0.7,0.2,3.2,0.1,0,1.3,4.7,23.9,1,7.6,0.4,0.7,2.9,0,5.3,0.1,1.1,0.2,0,0.2,0.3,0.2,2.2,0.1,0.1,0,0,0,0,3.5,0.1,0,0,0,0.1,18.4
2010,"85 to 89 years","Age-specific mortality rate per 100,000 population",0.2,0,2.8,0,0,0.2,107.3,0,0,0,0,2.1,0,0,1904.9,64.2,22.6,300.3,10.7,0.7,119.7,438.3,2236.1,90.6,713.2,41.4,67.3,269.3,2.1,494.4,5.1,104.3,14.2,2.3,14.4,24.7,17.2,207.9,5.4,7.4,0.7,0,0,3.7,328.2,11.9,1.2,0,0.2,5.6,1721.9
2010,"85 to 89 years","Rank of leading causes of death",36,39,29,39,39,36,11,39,39,39,39,31,39,39,2,15,18,7,23,34,10,5,1,13,3,16,14,8,31,4,27,12,21,30,20,17,19,9,26,24,34,39,39,28,6,22,33,39,36,25,0
2010,"90 years and over","Number of deaths",2,0,3,0,0,1,394,1,0,0,0,4,0,0,4655,214,145,948,77,2,333,2307,10930,542,3380,270,176,1717,21,1722,8,556,54,6,60,32,99,933,42,23,2,0,0,9,1692,19,3,0,0,22,9355
2010,"90 years and over","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.4,0.5,0.4,2.3,0.2,0,0.8,5.7,26.8,1.3,8.3,0.7,0.4,4.2,0.1,4.2,0,1.4,0.1,0,0.1,0.1,0.2,2.3,0.1,0.1,0,0,0,0,4.2,0,0,0,0,0.1,23
2010,"90 years and over","Age-specific mortality rate per 100,000 population",0.9,0,1.4,0,0,0.5,178.7,0.5,0,0,0,1.8,0,0,2111.7,97.1,65.8,430.1,34.9,0.9,151.1,1046.6,4958.4,245.9,1533.3,122.5,79.8,778.9,9.5,781.2,3.6,252.2,24.5,2.7,27.2,14.5,44.9,423.3,19.1,10.4,0.9,0,0,4.1,767.6,8.6,1.4,0,0,10,4243.9
2010,"90 years and over","Rank of leading causes of death",34,39,32,39,39,37,12,37,39,39,39,31,39,39,2,15,17,8,19,34,13,4,1,11,3,14,16,6,26,5,29,10,21,30,20,23,18,9,22,24,34,39,39,28,7,27,32,39,39,25,0
2011,"All ages","Number of deaths",5,0,76,3,0,10,2465,4,0,1,0,465,306,1,72736,1436,541,7255,243,58,2019,6377,47911,1613,13332,766,1487,5787,47,11243,103,2009,395,38,345,2855,385,3297,120,117,15,18,1093,903,10961,3896,545,23,0,175,40031
2011,"All ages","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0.2,0.1,0,29.9,0.6,0.2,3,0.1,0,0.8,2.6,19.7,0.7,5.5,0.3,0.6,2.4,0,4.6,0,0.8,0.2,0,0.1,1.2,0.2,1.4,0,0,0,0,0.4,0.4,4.5,1.6,0.2,0,0,0.1,16.4
2011,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,7.1,0,0,0,0,1.3,0.9,0,210.9,4.2,1.6,21,0.7,0.2,5.9,18.5,138.9,4.7,38.7,2.2,4.3,16.8,0.1,32.6,0.3,5.8,1.1,0.1,1,8.3,1.1,9.6,0.3,0.3,0,0.1,3.2,2.6,31.8,11.3,1.6,0.1,0,0.5,116.1
2011,"All ages","Rank of leading causes of death",41,46,33,43,46,40,12,42,46,44,46,23,27,44,1,17,22,6,28,34,13,7,2,15,3,20,16,8,35,4,32,14,24,36,26,11,25,10,30,31,39,38,18,19,5,9,21,37,46,29,0
2011,"1 to 14 years","Number of deaths",0,0,0,0,0,4,13,0,0,0,0,0,0,0,107,5,3,1,0,4,0,0,15,0,9,0,0,14,1,7,0,1,0,0,1,0,0,0,1,0,0,0,2,63,165,33,24,0,0,2,191
2011,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.6,2,0,0,0,0,0,0,0,16.1,0.8,0.5,0.2,0,0.6,0,0,2.3,0,1.4,0,0,2.1,0.2,1.1,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0.3,9.5,24.8,5,3.6,0,0,0.3,28.7
2011,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,2,0.1,0.1,0,0,0.1,0,0,0.3,0,0.2,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,0.6,0.5,0,0,0,3.6
2011,"1 to 14 years","Rank of leading causes of death",22,22,22,22,22,12,8,22,22,22,22,22,22,22,2,11,14,17,22,12,22,22,6,22,9,22,22,7,17,10,22,17,22,22,17,22,22,22,17,22,22,22,15,3,1,4,5,22,22,15,0
2011,"1 to 4 years","Number of deaths",0,0,0,0,0,2,4,0,0,0,0,0,0,0,26,2,0,0,0,3,0,0,7,0,5,0,0,10,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,30,60,0,12,0,0,1,98
2011,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0.8,1.5,0,0,0,0,0,0,0,9.8,0.8,0,0,0,1.1,0,0,2.6,0,1.9,0,0,3.8,0.4,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0.8,11.3,22.6,0,4.5,0,0,0.4,36.8
2011,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,1.7,0.1,0,0,0,0.2,0,0,0.5,0,0.3,0,0,0.7,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,2,3.9,0,0.8,0,0,0.1,6.4
2011,"1 to 4 years","Rank of leading causes of death",17,17,17,17,17,10,8,17,17,17,17,17,17,17,3,10,17,17,17,9,17,17,6,17,7,17,17,5,14,10,17,17,17,17,14,17,17,17,17,17,17,17,10,2,1,17,4,17,17,14,0
2011,"5 to 9 years","Number of deaths",0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,3,2,0,0,0,0,0,4,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,44,2,7,0,0,1,38
2011,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,1.8,1.2,0,0,0,0,0,2.4,0,1.2,0,0,1.8,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,9,26.3,1.2,4.2,0,0,0.6,22.8
2011,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,2.2,0.2,0.1,0,0,0,0,0,0.2,0,0.1,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,0.1,0.4,0,0,0.1,2.1
2011,"5 to 9 years","Rank of leading causes of death",14,14,14,14,14,14,5,14,14,14,14,14,14,14,2,7,9,14,14,14,14,14,6,14,9,14,14,7,14,14,14,12,14,14,14,14,14,14,14,14,14,14,14,3,1,9,4,14,14,12,0
2011,"10 to 14 years","Number of deaths",0,0,0,0,0,2,4,0,0,0,0,0,0,0,41,0,1,1,0,1,0,0,4,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,18,61,31,5,0,0,0,55
2011,"10 to 14 years","Percentage of deaths",0,0,0,0,0,0.9,1.7,0,0,0,0,0,0,0,17.6,0,0.4,0.4,0,0.4,0,0,1.7,0,0.9,0,0,0.4,0,2.1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,7.7,26.2,13.3,2.1,0,0,0,23.6
2011,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,2.2,0,0.1,0.1,0,0.1,0,0,0.2,0,0.1,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.9,3.2,1.6,0.3,0,0,0,2.9
2011,"10 to 14 years","Rank of leading causes of death",16,16,16,16,16,9,7,16,16,16,16,16,16,16,2,16,11,11,16,11,16,16,7,16,9,16,16,11,16,5,16,16,16,16,16,16,16,16,11,16,16,16,16,4,1,3,5,16,16,16,0
2011,"15 to 24","Number of deaths",0,0,0,0,0,1,2,0,0,1,0,1,3,0,171,3,8,13,0,4,0,0,54,1,8,0,2,18,1,7,0,3,0,0,1,2,2,2,1,0,0,1,1,35,803,515,146,4,0,3,271
2011,"15 to 24","Percentage of deaths",0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,8.2,0.1,0.4,0.6,0,0.2,0,0,2.6,0,0.4,0,0.1,0.9,0,0.3,0,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0,0,1.7,38.5,24.7,7,0.2,0,0.1,13
2011,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3.7,0.1,0.2,0.3,0,0.1,0,0,1.2,0,0.2,0,0,0.4,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.8,17.5,11.2,3.2,0.1,0,0.1,5.9
2011,"15 to 24","Rank of leading causes of death",32,32,32,32,32,23,18,32,32,23,32,23,14,32,3,14,9,8,32,12,32,32,5,23,9,32,18,7,23,11,32,14,32,32,23,18,18,18,23,32,32,23,23,6,1,2,4,12,32,14,0
2011,"15 to 19 years","Number of deaths",0,0,0,0,0,1,2,0,0,1,0,0,0,0,68,2,3,6,0,0,0,0,20,0,3,0,1,5,1,3,0,1,0,0,1,0,1,1,0,0,0,0,0,13,314,202,46,2,0,1,118
2011,"15 to 19 years","Percentage of deaths",0,0,0,0,0,0.1,0.2,0,0,0.1,0,0,0,0,8.3,0.2,0.4,0.7,0,0,0,0,2.5,0,0.4,0,0.1,0.6,0.1,0.4,0,0.1,0,0,0.1,0,0.1,0.1,0,0,0,0,0,1.6,38.5,24.8,5.6,0.2,0,0.1,14.5
2011,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3.1,0.1,0.1,0.3,0,0,0,0,0.9,0,0.1,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,14.3,9.2,2.1,0.1,0,0,5.4
2011,"15 to 19 years","Rank of leading causes of death",24,24,24,24,24,15,12,24,24,15,24,24,24,24,3,12,9,7,24,24,24,24,5,24,9,24,15,8,15,9,24,15,24,24,15,24,15,15,24,24,24,24,24,6,1,2,4,12,24,15,0
2011,"20 to 24 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,1,3,0,103,1,5,7,0,4,0,0,34,1,5,0,1,13,0,4,0,2,0,0,0,2,1,1,1,0,0,1,1,22,489,313,100,2,0,2,153
2011,"20 to 24 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,8.1,0.1,0.4,0.6,0,0.3,0,0,2.7,0.1,0.4,0,0.1,1,0,0.3,0,0.2,0,0,0,0.2,0.1,0.1,0.1,0,0,0.1,0.1,1.7,38.4,24.6,7.9,0.2,0,0.2,12
2011,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,4.3,0,0.2,0.3,0,0.2,0,0,1.4,0,0.2,0,0,0.5,0,0.2,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.9,20.3,13,4.2,0.1,0,0.1,6.4
2011,"20 to 24 years","Rank of leading causes of death",27,27,27,27,27,27,27,27,27,27,27,18,13,27,3,18,9,8,27,11,27,27,5,18,9,27,18,7,27,11,27,14,27,27,27,14,18,18,18,27,27,18,18,6,1,2,4,14,27,14,0
2011,"25 to 34 years","Number of deaths",0,0,6,0,0,0,15,0,0,0,0,4,18,0,332,12,8,30,0,3,0,0,140,4,28,0,7,20,0,13,0,5,2,1,1,21,2,8,1,0,0,7,0,54,828,575,106,5,0,2,486
2011,"25 to 34 years","Percentage of deaths",0,0,0.2,0,0,0,0.5,0,0,0,0,0.1,0.7,0,12.1,0.4,0.3,1.1,0,0.1,0,0,5.1,0.1,1,0,0.3,0.7,0,0.5,0,0.2,0.1,0,0,0.8,0.1,0.3,0,0,0,0.3,0,2,30.2,21,3.9,0.2,0,0.1,17.7
2011,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.3,0,0,0,0,0.1,0.4,0,7,0.3,0.2,0.6,0,0.1,0,0,2.9,0.1,0.6,0,0.1,0.4,0,0.3,0,0.1,0,0,0,0.4,0,0.2,0,0,0,0.1,0,1.1,17.4,12,2.2,0.1,0,0,10.2
2011,"25 to 34 years","Rank of leading causes of death",31,31,19,31,31,31,12,31,31,31,31,22,11,31,3,14,15,7,31,24,31,31,4,22,8,31,17,10,31,13,31,20,25,28,28,9,25,15,28,31,31,17,31,6,1,2,5,20,31,25,0
2011,"25 to 29 years","Number of deaths",0,0,3,0,0,0,10,0,0,0,0,2,6,0,118,4,4,13,0,1,0,0,50,2,11,0,3,10,0,7,0,1,1,1,0,6,1,3,1,0,0,5,0,29,418,270,67,2,0,1,226
2011,"25 to 29 years","Percentage of deaths",0,0,0.2,0,0,0,0.8,0,0,0,0,0.2,0.5,0,9.2,0.3,0.3,1,0,0.1,0,0,3.9,0.2,0.9,0,0.2,0.8,0,0.5,0,0.1,0.1,0.1,0,0.5,0.1,0.2,0.1,0,0,0.4,0,2.3,32.8,21.2,5.3,0.2,0,0.1,17.7
2011,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.4,0,0,0,0,0.1,0.2,0,4.9,0.2,0.2,0.5,0,0,0,0,2.1,0.1,0.5,0,0.1,0.4,0,0.3,0,0,0,0,0,0.2,0,0.1,0,0,0,0.2,0,1.2,17.3,11.1,2.8,0.1,0,0,9.3
2011,"25 to 29 years","Rank of leading causes of death",30,30,17,30,30,30,9,30,30,30,30,20,12,30,3,15,15,7,30,23,30,30,5,20,8,30,17,9,30,11,30,23,23,23,30,12,23,17,23,30,30,14,30,6,1,2,4,20,30,23,0
2011,"30 to 34 years","Number of deaths",0,0,3,0,0,0,5,0,0,0,0,2,12,0,214,8,4,17,0,2,0,0,90,2,17,0,4,10,0,6,0,4,1,0,1,15,1,5,0,0,0,2,0,25,410,305,39,3,0,1,260
2011,"30 to 34 years","Percentage of deaths",0,0,0.2,0,0,0,0.3,0,0,0,0,0.1,0.8,0,14.6,0.5,0.3,1.2,0,0.1,0,0,6.1,0.1,1.2,0,0.3,0.7,0,0.4,0,0.3,0.1,0,0.1,1,0.1,0.3,0,0,0,0.1,0,1.7,27.9,20.8,2.7,0.2,0,0.1,17.7
2011,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.2,0,0,0,0,0.1,0.5,0,9.1,0.3,0.2,0.7,0,0.1,0,0,3.8,0.1,0.7,0,0.2,0.4,0,0.3,0,0.2,0,0,0,0.6,0,0.2,0,0,0,0.1,0,1.1,17.5,13,1.7,0.1,0,0,11.1
2011,"30 to 34 years","Rank of leading causes of death",29,29,19,29,29,29,14,29,29,29,29,21,10,29,3,12,16,7,29,21,29,29,4,21,7,29,16,11,29,13,29,16,25,29,25,9,25,14,29,29,29,21,29,6,1,2,5,19,29,25,0
2011,"35 to 44 years","Number of deaths",0,0,3,0,0,0,34,0,0,0,0,23,72,1,1180,20,3,93,1,1,1,1,497,11,103,2,31,47,0,30,1,19,9,0,2,133,3,15,1,0,0,10,0,41,854,672,85,6,0,2,740
2011,"35 to 44 years","Percentage of deaths",0,0,0.1,0,0,0,0.7,0,0,0,0,0.5,1.5,0,24.9,0.4,0.1,2,0,0,0,0,10.5,0.2,2.2,0,0.7,1,0,0.6,0,0.4,0.2,0,0,2.8,0.1,0.3,0,0,0,0.2,0,0.9,18,14.2,1.8,0.1,0,0,15.6
2011,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.7,0,0,0,0,0.5,1.5,0,25.2,0.4,0.1,2,0,0,0,0,10.6,0.2,2.2,0,0.7,1,0,0.6,0,0.4,0.2,0,0,2.8,0.1,0.3,0,0,0,0.2,0,0.9,18.2,14.4,1.8,0.1,0,0,15.8
2011,"35 to 44 years","Rank of leading causes of death",36,36,23,36,36,36,12,36,36,36,36,15,9,29,1,16,23,7,29,29,29,29,4,19,6,26,13,10,36,14,29,17,21,36,26,5,23,18,29,36,36,20,36,11,2,3,8,22,36,26,0
2011,"35 to 39 years","Number of deaths",0,0,1,0,0,0,17,0,0,0,0,8,30,0,388,4,2,31,1,1,1,1,166,4,33,0,7,16,0,6,0,6,4,0,2,39,0,7,1,0,0,8,0,18,372,304,37,4,0,1,287
2011,"35 to 39 years","Percentage of deaths",0,0,0.1,0,0,0,0.9,0,0,0,0,0.4,1.7,0,21.5,0.2,0.1,1.7,0.1,0.1,0.1,0.1,9.2,0.2,1.8,0,0.4,0.9,0,0.3,0,0.3,0.2,0,0.1,2.2,0,0.4,0.1,0,0,0.4,0,1,20.6,16.8,2,0.2,0,0.1,15.9
2011,"35 to 39 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.7,0,0,0,0,0.3,1.3,0,17,0.2,0.1,1.4,0,0,0,0,7.3,0.2,1.4,0,0.3,0.7,0,0.3,0,0.3,0.2,0,0.1,1.7,0,0.3,0,0,0,0.3,0,0.8,16.3,13.3,1.6,0.2,0,0,12.5
2011,"35 to 39 years","Rank of leading causes of death",32,32,25,32,32,32,11,32,32,32,32,13,9,32,1,19,23,8,25,25,25,25,4,19,7,32,15,12,32,17,32,17,19,32,23,5,32,15,25,32,32,13,32,10,2,3,6,19,32,25,0
2011,"40 to 44 years","Number of deaths",0,0,2,0,0,0,17,0,0,0,0,15,42,1,792,16,1,62,0,0,0,0,331,7,70,2,24,31,0,24,1,13,5,0,0,94,3,8,0,0,0,2,0,23,482,368,48,2,0,1,453
2011,"40 to 44 years","Percentage of deaths",0,0,0.1,0,0,0,0.6,0,0,0,0,0.5,1.4,0,26.9,0.5,0,2.1,0,0,0,0,11.3,0.2,2.4,0.1,0.8,1.1,0,0.8,0,0.4,0.2,0,0,3.2,0.1,0.3,0,0,0,0.1,0,0.8,16.4,12.5,1.6,0.1,0,0,15.4
2011,"40 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.7,0,0,0,0,0.6,1.8,0,33.1,0.7,0,2.6,0,0,0,0,13.8,0.3,2.9,0.1,1,1.3,0,1,0,0.5,0.2,0,0,3.9,0.1,0.3,0,0,0,0.1,0,1,20.1,15.4,2,0.1,0,0,18.9
2011,"40 to 44 years","Rank of leading causes of death",30,30,22,30,30,30,14,30,30,30,30,16,9,26,1,15,26,7,30,30,30,30,4,19,6,22,11,10,30,11,26,17,20,30,30,5,21,18,30,30,30,22,30,13,2,3,8,22,30,26,0
2011,"45 to 54 years","Number of deaths",1,0,5,0,0,1,82,0,0,0,0,114,113,0,5332,59,9,342,8,11,4,3,1941,37,362,23,43,148,0,173,5,36,33,6,12,546,10,56,5,0,0,0,1,84,1199,914,71,6,0,15,1845
2011,"45 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.8,0.8,0,39,0.4,0.1,2.5,0.1,0.1,0,0,14.2,0.3,2.7,0.2,0.3,1.1,0,1.3,0,0.3,0.2,0,0.1,4,0.1,0.4,0,0,0,0,0,0.6,8.8,6.7,0.5,0,0,0.1,13.5
2011,"45 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,1.5,0,0,0,0,2.1,2.1,0,98.4,1.1,0.2,6.3,0.1,0.2,0.1,0.1,35.8,0.7,6.7,0.4,0.8,2.7,0,3.2,0.1,0.7,0.6,0.1,0.2,10.1,0.2,1,0.1,0,0,0,0,1.6,22.1,16.9,1.3,0.1,0,0.3,34.1
2011,"45 to 54 years","Rank of leading causes of death",35,38,30,38,38,35,13,38,38,38,38,10,11,38,1,15,26,7,27,24,33,34,2,18,6,21,17,9,38,8,30,19,20,28,23,5,25,16,30,38,38,38,35,12,3,4,14,28,38,22,0
2011,"45 to 49 years","Number of deaths",0,0,0,0,0,0,27,0,0,0,0,35,61,0,1832,17,2,121,3,6,2,1,729,16,164,5,17,63,0,46,3,8,9,1,2,187,2,18,1,0,0,0,1,41,588,446,44,4,0,4,766
2011,"45 to 49 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.7,1.2,0,34.7,0.3,0,2.3,0.1,0.1,0,0,13.8,0.3,3.1,0.1,0.3,1.2,0,0.9,0.1,0.2,0.2,0,0,3.5,0,0.3,0,0,0,0,0,0.8,11.2,8.5,0.8,0.1,0,0.1,14.5
2011,"45 to 49 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,1,0,0,0,0,1.3,2.2,0,66.6,0.6,0.1,4.4,0.1,0.2,0.1,0,26.5,0.6,6,0.2,0.6,2.3,0,1.7,0.1,0.3,0.3,0,0.1,6.8,0.1,0.7,0,0,0,0,0,1.5,21.4,16.2,1.6,0.1,0,0.1,27.9
2011,"45 to 49 years","Rank of leading causes of death",35,35,35,35,35,35,14,35,35,35,35,13,9,35,1,16,27,7,25,21,27,31,2,18,6,22,16,8,35,10,25,20,19,31,27,5,27,15,31,35,35,35,31,12,3,4,11,23,35,23,0
