"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2010,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,5.8,0,0.2,0.2,0.1,0,0,0,1.4,0.2,0.2,0,0,0.3,0,0.2,0,0.2,0,0,0,0.3,0,0.2,0,0,0,0.3,0,0.5,6.4,6.6,1.3,0,0,0,6.8
2010,"25 to 29 years","Rank of leading causes of death",20,20,20,20,20,20,18,20,20,20,20,20,10,20,3,20,10,10,18,20,20,20,4,10,10,20,20,7,20,10,20,10,20,20,20,9,20,10,20,0,20,7,20,6,2,1,5,20,20,20,0
2010,"30 to 34 years","Number of deaths",0,0,1,0,0,0,4,0,0,0,0,0,12,0,111,4,1,5,0,0,0,0,28,0,13,0,1,5,0,2,0,1,0,0,0,8,0,3,1,0,1,5,0,11,72,76,11,0,0,1,113
2010,"30 to 34 years","Percentage of deaths",0,0,0.2,0,0,0,0.8,0,0,0,0,0,2.4,0,22.7,0.8,0.2,1,0,0,0,0,5.7,0,2.7,0,0.2,1,0,0.4,0,0.2,0,0,0,1.6,0,0.6,0.2,0,0.2,1,0,2.2,14.7,15.5,2.2,0,0,0.2,23.1
2010,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.3,0,0,0,0,0,1,0,9.6,0.3,0.1,0.4,0,0,0,0,2.4,0,1.1,0,0.1,0.4,0,0.2,0,0.1,0,0,0,0.7,0,0.3,0.1,0,0.1,0.4,0,1,6.3,6.6,1,0,0,0.1,9.8
2010,"30 to 34 years","Rank of leading causes of death",24,24,17,24,24,24,13,24,24,24,24,24,6,24,1,13,17,10,24,24,24,24,4,24,5,24,17,10,24,16,24,17,24,24,24,9,24,15,17,0,17,10,24,7,3,2,7,24,24,17,0
2010,"35 to 44 years","Number of deaths",0,0,0,0,0,0,13,0,0,0,0,9,23,0,711,4,1,34,1,3,1,0,123,0,45,1,4,22,0,11,2,3,4,1,0,57,0,11,2,0,1,10,0,25,228,174,23,0,0,1,310
2010,"35 to 44 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.5,1.2,0,38.3,0.2,0.1,1.8,0.1,0.2,0.1,0,6.6,0,2.4,0.1,0.2,1.2,0,0.6,0.1,0.2,0.2,0.1,0,3.1,0,0.6,0.1,0,0.1,0.5,0,1.3,12.3,9.4,1.2,0,0,0.1,16.7
2010,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.6,0,0,0,0,0.4,1,0,30.4,0.2,0,1.5,0,0.1,0,0,5.3,0,1.9,0,0.2,0.9,0,0.5,0.1,0.1,0.2,0,0,2.4,0,0.5,0.1,0,0,0.4,0,1.1,9.7,7.4,1,0,0,0,13.2
2010,"35 to 44 years","Rank of leading causes of death",31,31,31,31,31,31,12,31,31,31,31,16,9,31,1,17,24,7,24,20,24,31,4,31,6,24,17,11,31,13,22,20,17,24,31,5,31,13,22,0,24,15,31,8,2,3,9,31,31,24,0
2010,"35 to 39 years","Number of deaths",0,0,0,0,0,0,4,0,0,0,0,3,9,0,238,1,1,14,0,2,0,0,33,0,13,0,1,8,0,2,0,3,2,0,0,18,0,4,0,0,0,8,0,16,107,79,10,0,0,0,122
2010,"35 to 39 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.4,1.3,0,34.1,0.1,0.1,2,0,0.3,0,0,4.7,0,1.9,0,0.1,1.1,0,0.3,0,0.4,0.3,0,0,2.6,0,0.6,0,0,0,1.1,0,2.3,15.3,11.3,1.4,0,0,0,17.5
2010,"35 to 39 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.4,0,0,0,0,0.3,0.8,0,20.9,0.1,0.1,1.2,0,0.2,0,0,2.9,0,1.1,0,0.1,0.7,0,0.2,0,0.3,0.2,0,0,1.6,0,0.4,0,0,0,0.7,0,1.4,9.4,6.9,0.9,0,0,0,10.7
2010,"35 to 39 years","Rank of leading causes of death",23,23,23,23,23,23,13,23,23,23,23,15,10,23,1,20,20,7,23,17,23,23,4,23,8,23,20,11,23,17,23,15,17,23,23,5,23,13,23,0,23,11,23,6,2,3,9,23,23,23,0
2010,"40 to 44 years","Number of deaths",0,0,0,0,0,0,9,0,0,0,0,6,14,0,473,3,0,20,1,1,1,0,90,0,32,1,3,14,0,9,2,0,2,1,0,39,0,7,2,0,1,2,0,9,121,95,13,0,0,1,188
2010,"40 to 44 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.5,1.2,0,40.8,0.3,0,1.7,0.1,0.1,0.1,0,7.8,0,2.8,0.1,0.3,1.2,0,0.8,0.2,0,0.2,0.1,0,3.4,0,0.6,0.2,0,0.1,0.2,0,0.8,10.4,8.2,1.1,0,0,0.1,16.2
2010,"40 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.7,0,0,0,0,0.5,1.2,0,39.4,0.2,0,1.7,0.1,0.1,0.1,0,7.5,0,2.7,0.1,0.2,1.2,0,0.7,0.2,0,0.2,0.1,0,3.2,0,0.6,0.2,0,0.1,0.2,0,0.7,10.1,7.9,1.1,0,0,0.1,15.7
2010,"40 to 44 years","Rank of leading causes of death",29,29,29,29,29,29,11,29,29,29,29,15,8,29,1,16,29,7,22,22,22,29,4,29,6,22,16,8,29,11,18,29,18,22,29,5,29,14,18,0,22,18,29,11,2,3,10,29,29,22,0
2010,"45 to 54 years","Number of deaths",0,0,1,0,0,1,29,0,0,0,0,34,28,0,2826,23,7,103,2,5,1,8,470,6,166,4,12,66,0,87,3,17,6,2,6,157,4,41,1,0,2,0,0,38,363,228,24,1,0,6,697
2010,"45 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.6,0.5,0,51.6,0.4,0.1,1.9,0,0.1,0,0.1,8.6,0.1,3,0.1,0.2,1.2,0,1.6,0.1,0.3,0.1,0,0.1,2.9,0.1,0.7,0,0,0,0,0,0.7,6.6,4.2,0.4,0,0,0.1,12.7
2010,"45 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,1.1,0,0,0,0,1.3,1,0,104.7,0.9,0.3,3.8,0.1,0.2,0,0.3,17.4,0.2,6.1,0.1,0.4,2.4,0,3.2,0.1,0.6,0.2,0.1,0.2,5.8,0.1,1.5,0,0,0.1,0,0,1.4,13.4,8.4,0.9,0,0,0.2,25.8
2010,"45 to 54 years","Rank of leading causes of death",37,37,32,37,37,32,13,37,37,37,37,12,14,37,1,16,20,7,29,25,32,19,2,21,5,26,18,9,37,8,28,17,21,29,21,6,26,10,32,0,29,37,37,11,3,4,15,32,37,21,0
2010,"45 to 49 years","Number of deaths",0,0,1,0,0,0,11,0,0,0,0,11,17,0,1028,7,3,34,0,1,0,3,164,3,63,2,3,28,0,24,3,7,3,0,3,75,2,19,0,0,1,0,0,18,174,96,16,1,0,3,303
2010,"45 to 49 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.8,0,48.3,0.3,0.1,1.6,0,0,0,0.1,7.7,0.1,3,0.1,0.1,1.3,0,1.1,0.1,0.3,0.1,0,0.1,3.5,0.1,0.9,0,0,0,0,0,0.8,8.2,4.5,0.8,0,0,0.1,14.2
2010,"45 to 49 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.8,0,0,0,0,0.8,1.2,0,74.1,0.5,0.2,2.5,0,0.1,0,0.2,11.8,0.2,4.5,0.1,0.2,2,0,1.7,0.2,0.5,0.2,0,0.2,5.4,0.1,1.4,0,0,0.1,0,0,1.3,12.5,6.9,1.2,0.1,0,0.2,21.8
2010,"45 to 49 years","Rank of leading causes of death",32,32,28,32,32,32,14,32,32,32,32,14,12,32,1,16,18,7,32,28,32,18,3,18,6,26,18,8,32,9,18,16,18,32,18,5,26,10,32,0,28,32,32,11,2,4,13,28,32,18,0
2010,"50 to 54 years","Number of deaths",0,0,0,0,0,1,18,0,0,0,0,23,11,0,1798,16,4,69,2,4,1,5,306,3,103,2,9,38,0,63,0,10,3,2,3,82,2,22,1,0,1,0,0,20,189,132,8,0,0,3,394
2010,"50 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.7,0.3,0,53.7,0.5,0.1,2.1,0.1,0.1,0,0.1,9.1,0.1,3.1,0.1,0.3,1.1,0,1.9,0,0.3,0.1,0.1,0.1,2.4,0.1,0.7,0,0,0,0,0,0.6,5.6,3.9,0.2,0,0,0.1,11.8
2010,"50 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,1.4,0,0,0,0,1.8,0.8,0,137,1.2,0.3,5.3,0.2,0.3,0.1,0.4,23.3,0.2,7.9,0.2,0.7,2.9,0,4.8,0,0.8,0.2,0.2,0.2,6.3,0.2,1.7,0.1,0,0.1,0,0,1.5,14.4,10.1,0.6,0,0,0.2,30
2010,"50 to 54 years","Rank of leading causes of death",34,34,34,34,34,30,13,34,34,34,34,10,15,34,1,14,20,7,26,20,30,19,2,22,5,26,17,9,34,8,34,16,22,26,22,6,26,11,30,0,30,34,34,12,3,4,18,34,34,22,0
2010,"55 to 64 years","Number of deaths",1,0,3,0,0,0,85,0,0,0,0,41,4,1,5780,55,10,261,6,4,12,31,1143,25,301,6,32,81,4,316,0,29,21,3,9,196,6,81,3,0,0,1,0,43,269,180,10,0,0,10,1218
2010,"55 to 64 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.4,0,0,56.2,0.5,0.1,2.5,0.1,0,0.1,0.3,11.1,0.2,2.9,0.1,0.3,0.8,0,3.1,0,0.3,0.2,0,0.1,1.9,0.1,0.8,0,0,0,0,0,0.4,2.6,1.8,0.1,0,0,0.1,11.8
2010,"55 to 64 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,3.9,0,0,0,0,1.9,0.2,0,267,2.5,0.5,12.1,0.3,0.2,0.6,1.4,52.8,1.2,13.9,0.3,1.5,3.7,0.2,14.6,0,1.3,1,0.1,0.4,9.1,0.3,3.7,0.1,0,0,0,0,2,12.4,8.3,0.5,0,0,0.5,56.3
2010,"55 to 64 years","Rank of leading causes of death",34,37,31,37,37,37,9,37,37,37,37,14,28,34,1,12,21,6,25,28,20,16,2,18,4,25,15,10,28,3,37,17,19,31,24,7,25,10,31,0,37,34,37,13,5,8,21,37,37,21,0
2010,"55 to 59 years","Number of deaths",0,0,1,0,0,0,33,0,0,0,0,23,3,0,2485,21,4,101,2,3,5,8,454,10,134,2,8,32,4,103,0,12,10,0,5,102,2,23,1,0,0,1,0,26,109,110,5,0,0,6,538
2010,"55 to 59 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.5,0.1,0,56.7,0.5,0.1,2.3,0,0.1,0.1,0.2,10.4,0.2,3.1,0,0.2,0.7,0.1,2.3,0,0.3,0.2,0,0.1,2.3,0,0.5,0,0,0,0,0,0.6,2.5,2.5,0.1,0,0,0.1,12.3
2010,"55 to 59 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,2.8,0,0,0,0,2,0.3,0,214.2,1.8,0.3,8.7,0.2,0.3,0.4,0.7,39.1,0.9,11.6,0.2,0.7,2.8,0.3,8.9,0,1,0.9,0,0.4,8.8,0.2,2,0.1,0,0,0.1,0,2.2,9.4,9.5,0.4,0,0,0.5,46.4
2010,"55 to 59 years","Rank of leading causes of death",34,34,31,34,34,34,9,34,34,34,34,12,26,34,1,14,24,8,28,26,21,18,2,16,3,28,18,10,24,6,34,15,16,34,21,7,28,12,31,0,34,31,34,11,5,4,21,34,34,20,0
2010,"60 to 64 years","Number of deaths",1,0,2,0,0,0,52,0,0,0,0,18,1,1,3295,34,6,160,4,1,7,23,689,15,167,4,24,49,0,213,0,17,11,3,4,94,4,58,2,0,0,0,0,17,160,70,5,0,0,4,680
2010,"60 to 64 years","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0.3,0,0,55.9,0.6,0.1,2.7,0.1,0,0.1,0.4,11.7,0.3,2.8,0.1,0.4,0.8,0,3.6,0,0.3,0.2,0.1,0.1,1.6,0.1,1,0,0,0,0,0,0.3,2.7,1.2,0.1,0,0,0.1,11.5
2010,"60 to 64 years","Age-specific mortality rate per 100,000 population",0.1,0,0.2,0,0,0,5.2,0,0,0,0,1.8,0.1,0.1,328,3.4,0.6,15.9,0.4,0.1,0.7,2.3,68.6,1.5,16.6,0.4,2.4,4.9,0,21.2,0,1.7,1.1,0.3,0.4,9.4,0.4,5.8,0.2,0,0,0,0,1.7,15.9,7,0.5,0,0,0.4,67.7
2010,"60 to 64 years","Rank of leading causes of death",31,35,29,35,35,35,10,35,35,35,35,15,31,31,1,12,21,5,23,31,20,14,2,18,4,23,13,11,35,3,35,16,19,28,23,7,23,9,29,0,35,35,35,16,5,8,22,35,35,23,0
2010,"65 to 74 years","Number of deaths",1,0,5,0,0,0,162,0,0,0,0,31,3,0,7834,81,28,510,5,3,69,165,2257,68,708,28,91,163,0,938,0,71,31,1,28,224,19,208,5,0,4,0,0,22,326,57,6,1,0,9,2025
2010,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,48.4,0.5,0.2,3.2,0,0,0.4,1,13.9,0.4,4.4,0.2,0.6,1,0,5.8,0,0.4,0.2,0,0.2,1.4,0.1,1.3,0,0,0,0,0,0.1,2,0.4,0,0,0,0.1,12.5
2010,"65 to 74 years","Age-specific mortality rate per 100,000 population",0.1,0,0.4,0,0,0,12.1,0,0,0,0,2.3,0.2,0,583.7,6,2.1,38,0.4,0.2,5.1,12.3,168.2,5.1,52.8,2.1,6.8,12.1,0,69.9,0,5.3,2.3,0.1,2.1,16.7,1.4,15.5,0.4,0,0.3,0,0,1.6,24.3,4.2,0.4,0.1,0,0.7,150.9
2010,"65 to 74 years","Rank of leading causes of death",33,36,27,36,36,36,11,36,36,36,36,18,31,36,1,13,20,5,27,31,15,9,2,16,4,20,12,10,36,3,36,14,18,33,20,7,24,8,27,0,30,36,36,23,6,17,26,33,36,25,0
2010,"65 to 69 years","Number of deaths",0,0,3,0,0,0,67,0,0,0,0,15,1,0,3691,28,4,226,2,3,23,58,934,23,253,7,28,70,0,383,0,31,15,0,15,114,10,75,1,0,2,0,0,12,139,36,3,0,0,3,888
2010,"65 to 69 years","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0.2,0,0,51.5,0.4,0.1,3.2,0,0,0.3,0.8,13,0.3,3.5,0.1,0.4,1,0,5.3,0,0.4,0.2,0,0.2,1.6,0.1,1,0,0,0,0,0,0.2,1.9,0.5,0,0,0,0,12.4
2010,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,0.4,0,0,0,8.8,0,0,0,0,2,0.1,0,487.5,3.7,0.5,29.8,0.3,0.4,3,7.7,123.4,3,33.4,0.9,3.7,9.2,0,50.6,0,4.1,2,0,2,15.1,1.3,9.9,0.1,0,0.3,0,0,1.6,18.4,4.8,0.4,0,0,0.4,117.3
2010,"65 to 69 years","Rank of leading causes of death",33,33,25,33,33,33,10,33,33,33,33,18,31,33,1,14,24,5,29,25,16,11,2,16,4,23,14,9,33,3,33,13,18,33,18,7,22,8,31,0,29,33,33,21,6,12,25,33,33,25,0
2010,"70 to 74 years","Number of deaths",1,0,2,0,0,0,95,0,0,0,0,16,2,0,4143,53,24,284,3,0,46,107,1323,45,455,21,63,93,0,555,0,40,16,1,13,110,9,133,4,0,2,0,0,10,187,21,3,1,0,6,1137
2010,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0.2,0,0,45.9,0.6,0.3,3.1,0,0,0.5,1.2,14.7,0.5,5,0.2,0.7,1,0,6.2,0,0.4,0.2,0,0.1,1.2,0.1,1.5,0,0,0,0,0,0.1,2.1,0.2,0,0,0,0.1,12.6
2010,"70 to 74 years","Age-specific mortality rate per 100,000 population",0.2,0,0.3,0,0,0,16.2,0,0,0,0,2.7,0.3,0,708.2,9.1,4.1,48.5,0.5,0,7.9,18.3,226.2,7.7,77.8,3.6,10.8,15.9,0,94.9,0,6.8,2.7,0.2,2.2,18.8,1.5,22.7,0.7,0,0.3,0,0,1.7,32,3.6,0.5,0.2,0,1,194.4
2010,"70 to 74 years","Rank of leading causes of death",32,35,29,35,35,35,10,35,35,35,35,20,29,35,1,13,17,5,27,35,14,9,2,15,4,18,12,11,35,3,35,16,20,32,22,8,24,7,26,0,29,35,35,23,6,18,27,32,35,25,0
2010,"75 to 84 years","Number of deaths",0,0,13,0,0,0,342,1,0,0,0,38,0,0,9821,188,80,948,31,8,320,1144,6066,241,2273,97,216,651,4,1857,1,258,54,6,53,179,59,569,14,0,3,0,0,17,879,30,6,0,0,27,5115
2010,"75 to 84 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0.1,0,0,31.1,0.6,0.3,3,0.1,0,1,3.6,19.2,0.8,7.2,0.3,0.7,2.1,0,5.9,0,0.8,0.2,0,0.2,0.6,0.2,1.8,0,0,0,0,0,0.1,2.8,0.1,0,0,0,0.1,16.2
2010,"75 to 84 years","Age-specific mortality rate per 100,000 population",0,0,1.4,0,0,0,37.7,0.1,0,0,0,4.2,0,0,1083.4,20.7,8.8,104.6,3.4,0.9,35.3,126.2,669.1,26.6,250.7,10.7,23.8,71.8,0.4,204.8,0.1,28.5,6,0.7,5.8,19.7,6.5,62.8,1.5,0,0.3,0,0,1.9,97,3.3,0.7,0,0,3,564.2
2010,"75 to 84 years","Rank of leading causes of death",36,36,28,36,36,36,10,34,36,36,36,22,36,36,1,15,18,6,23,29,11,5,2,13,3,17,14,8,32,4,34,12,20,30,21,16,19,9,27,0,33,36,36,26,7,24,30,36,36,25,0
2010,"75 to 79 years","Number of deaths",0,0,6,0,0,0,142,0,0,0,0,20,0,0,4745,80,35,373,10,4,113,342,2343,80,832,33,87,235,3,800,1,88,22,2,21,94,19,215,8,0,1,0,0,8,329,24,4,0,0,11,1901
2010,"75 to 79 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0.2,0,0,36.4,0.6,0.3,2.9,0.1,0,0.9,2.6,18,0.6,6.4,0.3,0.7,1.8,0,6.1,0,0.7,0.2,0,0.2,0.7,0.1,1.6,0.1,0,0,0,0,0.1,2.5,0.2,0,0,0,0.1,14.6
2010,"75 to 79 years","Age-specific mortality rate per 100,000 population",0,0,1.2,0,0,0,28.3,0,0,0,0,4,0,0,946.1,16,7,74.4,2,0.8,22.5,68.2,467.2,16,165.9,6.6,17.3,46.9,0.6,159.5,0.2,17.5,4.4,0.4,4.2,18.7,3.8,42.9,1.6,0,0.2,0,0,1.6,65.6,4.8,0.8,0,0,2.2,379
2010,"75 to 79 years","Rank of leading causes of death",35,35,28,35,35,35,10,35,35,35,35,22,35,35,1,15,17,5,25,29,11,6,2,15,3,18,14,8,31,4,33,13,20,32,21,12,23,9,26,0,33,35,35,26,7,19,29,35,35,24,0
2010,"80 to 84 years","Number of deaths",0,0,7,0,0,0,200,1,0,0,0,18,0,0,5076,108,45,575,21,4,207,802,3723,161,1441,64,129,416,1,1057,0,170,32,4,32,85,40,354,6,0,2,0,0,9,550,6,2,0,0,16,3214
2010,"80 to 84 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0.1,0,0,27.3,0.6,0.2,3.1,0.1,0,1.1,4.3,20,0.9,7.8,0.3,0.7,2.2,0,5.7,0,0.9,0.2,0,0.2,0.5,0.2,1.9,0,0,0,0,0,0,3,0,0,0,0,0.1,17.3
2010,"80 to 84 years","Age-specific mortality rate per 100,000 population",0,0,1.7,0,0,0,49.4,0.2,0,0,0,4.4,0,0,1253.4,26.7,11.1,142,5.2,1,51.1,198,919.3,39.8,355.8,15.8,31.9,102.7,0.2,261,0,42,7.9,1,7.9,21,9.9,87.4,1.5,0,0.5,0,0,2.2,135.8,1.5,0.5,0,0,4,793.6
2010,"80 to 84 years","Rank of leading causes of death",35,35,26,35,35,35,11,33,35,35,35,23,35,35,1,15,18,6,22,29,10,5,2,13,3,17,14,8,33,4,35,12,20,29,20,16,19,9,27,0,31,35,35,25,7,27,31,35,35,24,0
2010,"85 and over","Number of deaths",2,0,8,0,0,2,520,0,0,0,0,6,0,0,7065,291,162,1369,85,4,424,3162,13005,687,4529,320,229,1765,22,2039,2,497,72,14,79,62,113,1106,52,0,5,0,0,13,1977,19,4,0,0,25,11684
2010,"85 and over","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.7,0.6,0.3,2.7,0.2,0,0.8,6.1,25.3,1.3,8.8,0.6,0.4,3.4,0,4,0,1,0.1,0,0.2,0.1,0.2,2.2,0.1,0,0,0,0,0,3.8,0,0,0,0,0,22.7
2010,"85 and over","Age-specific mortality rate per 100,000 population",0.5,0,1.8,0,0,0.5,118.8,0,0,0,0,1.4,0,0,1614.2,66.5,37,312.8,19.4,0.9,96.9,722.5,2971.4,157,1034.8,73.1,52.3,403.3,5,465.9,0.5,113.6,16.5,3.2,18,14.2,25.8,252.7,11.9,0,1.1,0,0,3,451.7,4.3,0.9,0,0,5.7,2669.5
2010,"85 and over","Rank of leading causes of death",34,37,29,37,37,34,11,37,37,37,37,30,37,37,2,15,17,8,19,32,13,4,1,10,3,14,16,7,25,5,34,12,21,27,20,22,18,9,23,0,31,37,37,28,6,26,32,37,37,24,0
2010,"85 to 89 years","Number of deaths",1,0,7,0,0,1,262,0,0,0,0,5,0,0,4236,146,59,740,32,3,237,1314,5451,254,1969,119,134,625,7,1060,2,196,36,8,37,46,47,493,16,0,3,0,0,8,794,14,3,0,0,10,4630
2010,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,18.4,0.6,0.3,3.2,0.1,0,1,5.7,23.7,1.1,8.6,0.5,0.6,2.7,0,4.6,0,0.9,0.2,0,0.2,0.2,0.2,2.1,0.1,0,0,0,0,0,3.5,0.1,0,0,0,0,20.1
2010,"85 to 89 years","Age-specific mortality rate per 100,000 population",0.4,0,2.5,0,0,0.4,94.4,0,0,0,0,1.8,0,0,1526.5,52.6,21.3,266.7,11.5,1.1,85.4,473.5,1964.4,91.5,709.6,42.9,48.3,225.2,2.5,382,0.7,70.6,13,2.9,13.3,16.6,16.9,177.7,5.8,0,1.1,0,0,2.9,286.1,5,1.1,0,0,3.6,1668.5
2010,"85 to 89 years","Rank of leading causes of death",35,37,28,37,37,35,10,37,37,37,37,30,37,37,2,14,17,7,22,31,12,4,1,11,3,16,15,8,28,5,34,13,21,26,20,19,18,9,23,0,31,37,37,26,6,24,31,37,37,25,0
2010,"90 years and over","Number of deaths",1,0,1,0,0,1,258,0,0,0,0,1,0,0,2829,145,103,629,53,1,187,1848,7554,433,2560,201,95,1140,15,979,0,301,36,6,42,16,66,613,36,0,2,0,0,5,1183,5,1,0,0,15,7054
2010,"90 years and over","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,10,0.5,0.4,2.2,0.2,0,0.7,6.5,26.6,1.5,9,0.7,0.3,4,0.1,3.4,0,1.1,0.1,0,0.1,0.1,0.2,2.2,0.1,0,0,0,0,0,4.2,0,0,0,0,0.1,24.8
2010,"90 years and over","Age-specific mortality rate per 100,000 population",0.6,0,0.6,0,0,0.6,161.1,0,0,0,0,0.6,0,0,1766.1,90.5,64.3,392.7,33.1,0.6,116.7,1153.7,4715.8,270.3,1598.2,125.5,59.3,711.7,9.4,611.2,0,187.9,22.5,3.7,26.2,10,41.2,382.7,22.5,0,1.2,0,0,3.1,738.5,3.1,0.6,0,0,9.4,4403.7
2010,"90 years and over","Rank of leading causes of death",30,36,30,36,36,30,12,36,36,36,36,30,36,36,2,15,16,8,19,30,14,4,1,10,3,13,17,6,24,7,36,11,21,26,20,23,18,9,21,0,29,36,36,27,5,27,30,36,36,24,0
2011,"All ages","Number of deaths",2,0,27,1,0,5,1332,0,0,1,0,147,75,0,34594,705,324,3384,150,31,851,4398,22675,985,7805,439,555,3150,34,5641,8,950,189,10,197,1012,214,1649,76,0,15,18,471,420,4528,986,165,0,0,94,22947
2011,"All ages","Percentage of deaths",0,0,0,0,0,0,1.1,0,0,0,0,0.1,0.1,0,28.5,0.6,0.3,2.8,0.1,0,0.7,3.6,18.7,0.8,6.4,0.4,0.5,2.6,0,4.7,0,0.8,0.2,0,0.2,0.8,0.2,1.4,0.1,0,0,0,0.4,0.3,3.7,0.8,0.1,0,0,0.1,18.9
2011,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,7.7,0,0,0,0,0.8,0.4,0,199.1,4.1,1.9,19.5,0.9,0.2,4.9,25.3,130.5,5.7,44.9,2.5,3.2,18.1,0.2,32.5,0,5.5,1.1,0.1,1.1,5.8,1.2,9.5,0.4,0,0.1,0.1,2.7,2.4,26.1,5.7,0.9,0,0,0.5,132.1
2011,"All ages","Rank of leading causes of death",39,42,33,40,42,38,10,42,42,40,42,27,30,42,1,16,21,7,26,32,15,6,2,13,3,19,17,8,31,4,37,14,24,36,23,11,22,9,29,0,35,34,18,20,5,12,25,42,42,28,0
2011,"1 to 14 years","Number of deaths",0,0,0,0,0,1,9,0,0,0,0,0,0,0,44,2,1,0,0,3,0,0,8,0,3,0,0,7,1,5,0,1,0,0,0,0,0,0,1,0,0,0,2,30,53,18,10,0,0,2,83
2011,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.4,3.2,0,0,0,0,0,0,0,15.5,0.7,0.4,0,0,1.1,0,0,2.8,0,1.1,0,0,2.5,0.4,1.8,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0.7,10.6,18.7,6.3,3.5,0,0,0.7,29.2
